Country,Year,Exports of goods and services (current US$),"Net trade in goods and services (BoP, current US$)",Final consumption expenditure (% of GDP),Migrant remittance inflows (% of GDP),GDP (current US$),GDP growth (annual %),"GDP per capita, PPP (current international $)",GNI (current US$),Imports of goods and services (current US$),GDP (constant 2015 US$)
South Sudan,1984-01-01,,,,,,,,,,
South Sudan,1985-01-01,,,,,,,,,,
South Sudan,1986-01-01,,,,,,,,,,
South Sudan,1987-01-01,,,,,,,,,,
South Sudan,1988-01-01,,,,,,,,,,
South Sudan,1989-01-01,,,,,,,,,,
South Sudan,1990-01-01,,,,,,,,,,
South Sudan,1991-01-01,,,,,,,,,,
South Sudan,1992-01-01,,,,,,,,,,
South Sudan,1993-01-01,,,,,,,,,,
South Sudan,1994-01-01,,,,,,,,,,
South Sudan,1995-01-01,,,,,,,,,,
South Sudan,1996-01-01,,,,,,,,,,
South Sudan,1997-01-01,,,,,,,,,,
South Sudan,1998-01-01,,,,,,,,,,
South Sudan,1999-01-01,,,,,,,,,,
South Sudan,2000-01-01,,,,,,,,,,
South Sudan,2001-01-01,,,,,,,,,,
South Sudan,2002-01-01,,,,,,,,,,
South Sudan,2003-01-01,,,,,,,,,,
South Sudan,2004-01-01,,,,,,,,,,
South Sudan,2005-01-01,,,,,,,,,,
South Sudan,2006-01-01,,,,,,,,,,
South Sudan,2007-01-01,,,,,,,,,,
South Sudan,2008-01-01,9630874288.71993,,51.3099630042477,,14586253383.0632,,2884.61080363552,,4556634294.45799,20185217785.8109
South Sudan,2009-01-01,7377203307.64568,,61.9248193214396,,12231264525.0671,5.04164187983342,2915.53416118557,,4222409862.32574,21202884179.2359
South Sudan,2010-01-01,8970707666.27619,,57.7572414512013,,14602072410.9506,5.49341639529945,2957.19653834073,,4308920517.1591,22367646895.0144
South Sudan,2011-01-01,9850171395.11542,,51.5727046612723,,14907308932.7534,-4.64031673600859,2730.00512680984,8550148979.59184,4047444596.85514,21329717232.6938
South Sudan,2012-01-01,5110494406.77966,,78.8461033786818,,11931472169.4915,-46.0821223743007,1435.67923290428,11486155559.322,3434803457.62712,11500530835.4315
South Sudan,2013-01-01,1794877728.81356,,119.912388522836,,18426469016.9492,13.1297311406943,1957.28434851863,17413371593.2203,7567840881.35593,13010519613.8763
South Sudan,2014-01-01,5360319322.0339,-1467336534.43501,79.8567741480268,,13962212847.4576,3.37364847715736,1407.69902776408,11954212847.4576,3664089627.11864,13449448810.7001
South Sudan,2015-01-01,4397355862.60474,-776950000.0,86.4978940207942,,11997800760.2242,-10.7933646271143,1181.93160266504,10522802563.6757,3467364408.19044,11997800760.2242
South Sudan,2016-01-01,,-424540000.0,,,,,,,,
South Sudan,2017-01-01,,458392000.0,,,,,,,,
South Sudan,2018-01-01,,-477150000.0,,,,,,,,
South Sudan,2019-01-01,,-251930000.0,,,,,,,,
South Sudan,2020-01-01,,-1900870000.0,,,,,,,,
South Sudan,2021-01-01,,615260000.0,,,,,,,,
South Sudan,2022-01-01,,,,,,,,,,
Sudan,1960-01-01,163986215.290024,,86.1040285568588,,1126364161.7644,,,1132107987.1686,146467547.807201,15807203186.0276
Sudan,1961-01-01,162837450.209183,,85.11038046031,,1222860428.55503,0.0223913336718056,,1222573237.28482,175473866.098432,15810742629.6372
Sudan,1962-01-01,194141298.662094,,84.1513513513514,,1328259624.72217,6.91584215438297,,1323377373.1286,199885124.066298,16904188633.3387
Sudan,1963-01-01,225732338.385216,,87.4814027630181,,1351234926.33899,-2.84697168071524,,1351522117.6092,243825388.408459,16422931170.0928
Sudan,1964-01-01,215680643.927859,,89.0980554406289,,1388282600.1961,-1.1204491178589,,1386559452.57484,248994831.272242,16238920582.6709
Sudan,1965-01-01,205916140.740713,,89.4998015085351,,1446869619.31898,6.77707407266965,,1446869619.31898,217690982.819331,17339444259.1605
Sudan,1966-01-01,212521539.955547,,86.7285741923003,,1484491675.71652,-3.57514748496723,,1484491675.71652,207064905.821553,16719533553.8219
Sudan,1967-01-01,242963814.597828,,87.5290334107558,,1607409539.36648,1.42408128297886,,1597932227.44955,249856405.082873,16957633301.7632
Sudan,1968-01-01,253589891.595606,,88.8394385484423,,1677771400.56798,1.96322082306004,,1665134984.67873,282596209.886836,17290549089.8416
Sudan,1969-01-01,290063182.912301,,86.4138038240323,,1847501441.26221,1.38935049050187,,1832567495.21128,284606548.778307,17530775418.4318
Sudan,1970-01-01,343193567.901188,,87.3923150553808,,2100229759.04718,5.92507471604789,,2086157386.80689,344629524.252239,18569486960.2764
Sudan,1971-01-01,357840322.681908,,91.1270080321285,,2288340041.03486,2.24731409977321,,2270246991.01162,393164848.917762,18986801658.9903
Sudan,1972-01-01,397759909.241126,,90.1457321304649,,2483055722.23738,-5.0709864790971,,2460941994.43119,413842620.372897,18023983514.0499
Sudan,1973-01-01,456921310.904427,,86.5608959402706,,3077254460.30228,0.632195249838389,,3052556011.0642,523836876.863403,18137930281.6574
Sudan,1974-01-01,503159105.408269,,90.0834240116068,,3958931659.84759,11.4452891421568,,3917576116.93732,820505458.990538,20213868846.7959
Sudan,1975-01-01,583285469.796914,,90.0023818030249,,4823090191.91008,15.7134664503164,,4769959806.92119,1095060313.31149,23390168346.3481
Sudan,1976-01-01,674899484.993968,,88.1984907823097,,6013210815.66115,16.6652197362105,,5961803578.29352,1151062611.00248,27288191297.9365
Sudan,1977-01-01,703031778.691546,-64324802.5563305,91.6896446078431,0.539987414055059,7499005639.37649,6.22385378195638,,7446450567.68509,1246962411.38835,28986568424.0607
Sudan,1978-01-01,643790754.697949,-128468108.951479,93.5238902287986,0.848576809441954,8128719315.0792,-5.9309867214476,,8073877880.41975,1236714091.74075,27267378899.8263
Sudan,1979-01-01,838135924.283035,-288250000.665065,95.1562456752194,1.51919191248734,8418407786.60599,-5.01859932953688,,8340582543.70621,1629436897.00063,25898938405.1773
Sudan,1980-01-01,940000001.88,-498600000.9972,97.8574141513439,3.44222255615976,8951800017.9036,1.52431014779975,,8896400017.7928,2080000004.16,26293718551.4599
Sudan,1981-01-01,1037830101.91223,-881428828.159035,94.8435082114511,4.0259095497199,10753888154.2798,7.43756365612805,,10357723353.3085,2540894387.44028,28249330606.2878
Sudan,1982-01-01,871574084.559815,-206359699.660157,95.5988455988456,1.43835786924719,8732542273.73424,5.95866643257293,,8581014393.73185,2131681194.76678,29932613986.5513
Sudan,1983-01-01,869230769.230769,-263384615.384616,95.8950201884253,3.24220940770476,8230153846.15385,2.0625016947758,,8049000000.0,1746153846.15385,30549974657.3146
Sudan,1984-01-01,884615384.615385,-106999999.999999,99.4706189855617,2.83513329238771,10447615384.6154,-5.0089067687659,,10038846153.8462,1723076923.07692,29019754908.8481
Sudan,1985-01-01,464404683.125703,-106995105.188896,96.6913187427441,2.09327446204009,8075259600.3398,-6.28104358075066,,7812371827.84519,959190981.035331,27197011455.9963
Sudan,1986-01-01,480000000.0,-274440000.0,89.0985117219239,0.709729370064454,10092200000.0,5.41381101190019,,9762680000.0,828000000.0,28669406257.1088
Sudan,1987-01-01,666666666.666667,-473653333.333334,90.5181918412349,0.668006844601892,12093333333.3333,14.2208845980014,,11724633333.3333,1346666666.66667,32746449435.8644
Sudan,1988-01-01,544444444.444445,-604444444.444444,89.4451616893307,1.40136050163658,14372555555.5556,-0.331091818439447,,13826577777.7778,1106666666.66667,32638028620.9529
Sudan,1989-01-01,1144444444.44444,-612166666.666666,90.9312669652728,2.72452456918851,21408111111.1111,8.93139368787767,,20324377777.7778,2000000000.0,35553059449.0524
Sudan,1990-01-01,1353333333.33333,-377800000.0,90.2992690845557,0.498845639443457,33641222222.2222,-5.47005377640816,1519.96936035156,30930111111.1111,2377777777.77778,33608287978.0308
Sudan,1991-01-01,1473623928.77724,-956000000.0,87.0983175963989,0.398972786613085,44171194366.2039,7.51091035366538,1658.638671875,37960408637.1135,5184280865.53241,36132576359.4624
Sudan,1992-01-01,368873911.630373,-645400000.0,87.5377481452506,1.75911790957921,7031933491.84899,6.57786138499603,1779.88696289063,6191333071.04124,1014351938.96577,38509327147.2157
Sudan,1993-01-01,375673395.345771,-266910000.0,88.2414160750628,0.846750542748963,8881010081.24942,4.56874918954713,1874.171875,8024409459.9394,642630613.458647,40268721719.1542
Sudan,1994-01-01,600085114.782665,-669000000.0,87.8266131033588,0.83790596876872,12793798418.3843,1.00622924788334,1887.27685546875,11894097528.65,1269090759.46384,40673917374.8411
Sudan,1995-01-01,687292204.200999,-557300000.0,90.7147527114161,2.50318684899526,13830369852.313,5.99709226051246,1989.10791015625,12919675747.0965,1355785142.64072,43113169725.7749
Sudan,1996-01-01,555552150.304805,-869270000.0,95.7197020175073,2.45633791892889,9018303128.0189,5.9191237633176,2093.83032226563,8660943615.71003,1250799826.77637,45665091600.1327
Sudan,1997-01-01,624200971.92276,-969000000.0,91.0463786411118,3.59210299004025,11681179570.9007,18.3126571850273,2457.36010742188,11336167996.9919,1461894947.93724,54027583278.0937
Sudan,1998-01-01,754001767.081405,-1324700000.0,91.4829459642226,6.10299144752432,11250220602.974,4.30850425525036,2534.31982421875,10882540496.9989,1707000638.68912,56355364002.6393
Sudan,1999-01-01,830998431.006349,-669200000.0,92.3059034669155,6.2263460013756,10682027634.7462,3.10409561549652,2586.20654296875,10224508096.5682,1808997213.42768,58104688385.7423
Sudan,2000-01-01,1959274975.93559,-179800000.0,78.8660474267992,5.22790536060461,12257299147.2936,6.34586743997545,2732.02856445313,11640425128.1004,1644890003.79197,61791934887.1123
Sudan,2001-01-01,1502565552.19038,-342100000.0,70.0265889901949,5.61030986935833,15716361539.0643,6.50036053396883,2892.32250976563,15131646310.3758,1686810014.18861,65808633435.6899
Sudan,2002-01-01,2069370446.91376,-1030730000.0,68.0636490689118,6.6044858536418,18137126092.2818,6.0064715363132,3030.68701171875,17355343716.2742,2578369994.33485,69761410271.4413
Sudan,2003-01-01,2616564895.6262,-787740000.0,67.3944073131657,6.93404273606454,21355295732.0535,6.28880816146516,3198.49658203125,20486087150.1039,3029824000.32289,74148571534.1449
Sudan,2004-01-01,3810483472.5965,-828830000.0,63.0841786730579,6.53815565511523,26646007250.7319,5.14088851762675,3360.79614257813,25533305674.5701,4298519416.06405,77960466934.128
Sudan,2005-01-01,5087004949.93621,-2477690566.75834,64.9031654042026,3.83053835174233,35182707173.8157,5.64351551343631,3558.00219726563,33836904138.1741,7533592011.68555,82360177979.9029
Sudan,2006-01-01,6832540524.36068,-3699976520.17054,65.7968655630103,3.35368350281348,45263824686.0898,6.5314117467792,3789.27172851563,43249845608.326,9554137982.37806,87739460319.1505
Sudan,2007-01-01,10045701106.0959,-1014022945.49312,59.6191276753913,3.89198175105618,59440139774.8128,5.73527423664484,3985.38037109375,57187003174.4457,10403689995.5359,92771558982.206
Sudan,2008-01-01,13138705234.8274,1326815089.47756,62.5728875192321,5.78214746154245,64833088568.394,3.84674473121058,4086.00732421875,61819985324.3244,10681683260.6004,96340244039.4159
Sudan,2009-01-01,8487331040.17613,-2047805936.56511,75.6307574788078,4.05601546091756,58315346841.2364,-2.76770436599138,3876.2578125,56583489760.4496,10628951858.1815,93673830898.9303
Sudan,2010-01-01,12958364300.1496,274460811.337636,68.5076284773323,2.19104046577583,74151157011.5251,3.85824195230107,3954.46899414063,68910841843.2524,11310056198.1194,97287993941.0004
Sudan,2011-01-01,9783660101.71223,-1379977.09696817,66.4169087484999,2.21629641145155,78402841444.9524,-3.21353209253371,4293.56201171875,73014586898.7575,11786795440.6943,94161613033.524
Sudan,2012-01-01,4333020023.09011,-5106165772.15506,86.9799633645046,,63196236489.3704,-17.0046884048945,3917.82055664063,59796611174.2138,9479259717.08786,78149724140.1508
Sudan,2013-01-01,6277129089.09776,-4709950986.25009,87.4789809981002,,66027147864.7915,1.95514463302422,3953.73803710938,61729901178.1757,11456788598.1479,79677664277.4002
Sudan,2014-01-01,5845072222.93237,-4158965533.77839,92.2420387076535,,76818773784.7605,4.66137954229873,4544.037109375,75348074500.5984,10167884908.138,83391742619.8084
Sudan,2015-01-01,5458489812.7361,-5250554114.3805,91.4874157168665,,84984672415.9401,1.91017689052751,4519.4873046875,83073883260.779,10160225168.4994,84984672415.9401
Sudan,2016-01-01,5151798976.03069,-4279483944.24953,90.6423938961583,,102943515502.994,3.46764218409288,4813.86865234375,100851094757.115,10579689236.6541,87931636766.6484
Sudan,2017-01-01,7928586818.60621,-3935200023.62123,88.9442174703732,,129718581297.431,0.70925628476644,4613.9501953125,124529949710.924,15202039094.1084,88555297426.7139
Sudan,2018-01-01,2473599508.59951,-3241606275.68062,96.7289178655397,,32333780383.2924,-2.6809305497999,4453.767578125,30521438452.0885,4597125307.12531,86181191404.5349
Sudan,2019-01-01,2733532469.42149,-4685625502.3079,94.5956525133659,,32338079165.2893,-2.17825104530091,4308.42138671875,30717965586.7769,5713051071.07438,84303948701.9128
Sudan,2020-01-01,1385607465.42553,-5454158297.72246,93.9179844510194,,27034593750.0,-3.62980082410752,4091.84228515625,25561386740.0266,1305725563.16489,81243883277.1756
Sudan,2021-01-01,770119708.003068,-3606680948.16271,96.1624363232159,,34229513774.9936,-1.8685204827207,4083.97509765625,32885113774.9936,642720121.708003,79725824677.1839
Sudan,2022-01-01,811697318.002156,-5666885769.57708,97.3784168250916,,51662241775.2425,-0.953407030476754,4216.02490234375,50807941775.2425,582580856.09055,78965713059.6061
Tanzania,1960-01-01,,,,,,,,,,
Tanzania,1961-01-01,,,,,,,,,,
Tanzania,1962-01-01,,,,,,,,,,
Tanzania,1963-01-01,,,,,,,,,,
Tanzania,1964-01-01,,,,,,,,,,
Tanzania,1965-01-01,,,,,,,,,,
Tanzania,1966-01-01,,,,,,,,,,
Tanzania,1967-01-01,,,,,,,,,,
Tanzania,1968-01-01,,,,,,,,,,
Tanzania,1969-01-01,,,,,,,,,,
Tanzania,1970-01-01,,,,,,,,,,
Tanzania,1971-01-01,,,,,,,,,,
Tanzania,1972-01-01,,,,,,,,,,
Tanzania,1973-01-01,,,,,,,,,,
Tanzania,1974-01-01,,,,,,,,,,
Tanzania,1975-01-01,,,,,,,,,,
Tanzania,1976-01-01,,-70910344.3799,,,,,,,,
Tanzania,1977-01-01,,-165395770.6219,,,,,,,,
Tanzania,1978-01-01,,-631608975.6462,,,,,,,,
Tanzania,1979-01-01,,-512619232.4115,,,,,,,,
Tanzania,1980-01-01,,-636362065.1913,,,,,,,,
Tanzania,1981-01-01,,-515482067.327,,,,,,,,
Tanzania,1982-01-01,,-617607690.4365,,,,,,,,
Tanzania,1983-01-01,,-380425596.8703,,,,,,,,
Tanzania,1984-01-01,,-430741061.663,,,,,,,,
Tanzania,1985-01-01,,-643817845.3645,,,,,,,,
Tanzania,1986-01-01,,-695699688.2128,,,,,,,,
Tanzania,1987-01-01,,-831663693.0859,,,,,,,,
Tanzania,1988-01-01,,-792540326.9293,,,5100405344.39923,,,4919805359.15367,,12367847379.0618
Tanzania,1989-01-01,,-810235027.3725,,,4420167588.57625,3.7644434090617,,4241067484.48,,12833427994.5657
Tanzania,1990-01-01,537502280.329016,-935639395.7117,100.561458926463,,4258742898.93795,7.04507164205386,921.889892578125,4072292819.2813,1595096448.83881,13737552190.9142
Tanzania,1991-01-01,508648083.626342,-1024720054.7248,100.605464740447,,4956587901.61865,2.07198821192203,948.098754882813,4771138256.25339,1667354021.40546,14022192652.9166
Tanzania,1992-01-01,572500410.777113,-1100232134.5546,102.360210179301,,4601413521.13102,0.584322134083266,951.0390625,4414313568.46486,1810820834.83905,14104127428.2714
Tanzania,1993-01-01,765667146.767078,-1256221665.0045,103.149745934017,,4257702021.44302,1.20580080839403,954.640319824219,4093602033.61997,2031247911.64957,14274195110.8184
Tanzania,1994-01-01,929865169.570034,-874960725.2506,101.157526729472,,4510847189.15431,1.56766176562564,952.589294433594,4357047147.89896,1967855656.31203,14497966209.9215
Tanzania,1995-01-01,1265179895.04898,-874214415.4253,95.3775202780997,0.0159907300110644,5255221043.83861,3.569911868443,975.648620605469,5125751433.90212,2181321248.63507,15015530826.3323
Tanzania,1996-01-01,1295157276.44215,-794314713.8102,94.6321598495823,0.297374325891326,6496195823.96993,4.54436680187438,1019.36175537109,6424225412.74649,2075112791.89393,15697891624.3294
Tanzania,1997-01-01,1246175397.8983,-715155575.4769,92.649452243551,0.0206443810790399,7683852496.84499,3.52527819135224,1051.77783203125,7562314251.64081,1973944757.78949,16251285974.264
Tanzania,1998-01-01,1230116906.29747,-1162345584.8438,85.0190342183042,0.123062693049189,12270448546.3584,3.70851159607723,1074.71069335938,12165450826.9972,1952293753.25858,16853966799.1312
Tanzania,1999-01-01,1291885319.56172,-1008601956.5421,86.4746810100145,0.0742433707768493,12711213451.034,4.86386375517051,1113.14721679688,12549580387.9402,1887627985.07598,17673720781.5827
Tanzania,2000-01-01,1445821022.26551,-689002427.5332,84.9058990724975,0.0785409657334074,13375976353.6994,4.52078463488321,1156.6279296875,13260985000.784,1761854170.58914,18472711635.0886
Tanzania,2001-01-01,1878651440.64142,-442983959.593058,82.0454450914295,0.146895655578255,13581644245.7352,6.07080828847816,1220.88806152344,13267450592.6838,1926994063.63471,19594154544.1382
Tanzania,2002-01-01,2019020391.32085,-244160607.074363,80.854423433692,0.111053527094386,14142035080.2849,7.09319498353686,1293.65222167969,14060462777.3223,1868591542.18345,20984006131.3295
Tanzania,2003-01-01,2297025915.06897,-490549900.855539,79.5852248082234,0.0763350279261806,15224257698.482,6.67278982908314,1370.32824707031,15052347485.0711,2336989595.14416,22384224758.1951
Tanzania,2004-01-01,2674833271.73611,-842287442.092876,77.0329383363323,0.10758327978123,16675948414.7573,7.50381466047716,1472.28100585938,16479437584.7536,2927990514.02746,24063895497.2346
Tanzania,2005-01-01,3124777521.31169,-1233237686.55781,75.596641260328,0.13694254151578,18399046025.2688,7.47631925782292,1587.42370605469,18079420805.8362,3675376181.71192,25862989150.4768
Tanzania,2006-01-01,3434320449.31704,-1667765483.88713,75.6142191213003,0.107322774598115,18649590248.2626,6.5322213903017,1695.14208984375,18652204113.9069,4541767353.94201,27552416859.9356
Tanzania,2007-01-01,4331708455.86331,-2172024930.08374,75.7459262595812,0.151325743720821,21843529024.9154,6.76853520180663,1807.44641113281,21585624186.5393,6165940956.62333,29417311894.0489
Tanzania,2008-01-01,5442602680.64141,-3096600480.99103,72.6078001450682,0.177743638470643,27961527622.7154,5.68641685976419,1894.53857421875,27670822508.4838,8265968116.30958,31090102877.2815
Tanzania,2009-01-01,5291224759.88821,-2403363302.95343,72.788392111175,0.186385179840986,29081826158.6787,5.26910524791853,1957.61474609375,28820085274.3832,7368850482.09435,32728273119.5716
Tanzania,2010-01-01,6277202787.78325,-2684369999.1861,76.4081376497911,0.240152176223365,32014247547.5146,6.33652342747494,2052.95849609375,31437135788.5535,8974525424.1648,34802107813.2012
Tanzania,2011-01-01,7497823886.45472,-4637338455.47745,78.1615262244078,0.317352326033523,34657141720.6759,7.67215543499384,2193.04443359375,34013429636.1841,11967749370.5188,37472179619.2842
Tanzania,2012-01-01,8870659209.84963,-4002388940.85882,78.3729957526184,,39650522645.9811,4.50015355982126,2067.2216796875,39080247487.5744,12686913258.0979,39158485244.364
Tanzania,2013-01-01,8685142641.027,-5057876566.20485,76.9706156653233,,45680532613.7591,6.78158560065316,2160.78002929688,44976919928.4933,13530043833.2107,41814051441.1297
Tanzania,2014-01-01,9028248808.33335,-5009804365.75542,75.4179286151782,,49964825081.1078,6.73246186832483,2206.36108398438,49431977840.6016,13633808419.2479,44629166510.0055
Tanzania,2015-01-01,8104068272.28488,-4233069151.93946,73.7891647540569,,47378603783.6471,6.16062877406682,2301.802734375,46649445505.0209,11206351862.2261,47378603783.6471
Tanzania,2016-01-01,8138037405.67613,-2166915660.68414,68.9923508841202,,49774004999.2038,6.86711619644551,2418.73901367188,48816806038.0416,9492149302.09256,50632147557.7237
Tanzania,2017-01-01,8344710523.60612,-1248954260.92788,68.3886887147434,,53275968094.8533,6.77290596953031,2457.61840820313,52340512037.8533,9295991975.12339,54061415302.1621
Tanzania,2018-01-01,8401855026.21565,-2091613482.17484,67.9907616501091,,57003686049.4102,5.45758290393921,2571.1669921875,56365005834.4407,10205635842.0072,57011861861.3205
Tanzania,2019-01-01,9786707522.05209,-916991890.281663,66.4415933020489,,61026765850.3054,5.79999999996723,2687.11645507813,60013027528.9815,10363469626.7606,60318549849.2584
Tanzania,2020-01-01,8921838998.54164,-625517359.991462,62.2597631593733,,66068737757.2651,1.99196460647855,2694.42626953125,64804138369.859,9552972180.98079,61520074013.3967
Tanzania,2021-01-01,9976590468.43667,,62.0425597857724,,70655628140.5826,4.32138429480482,2850.61279296875,69431729607.7012,11160170701.4063,64178592829.964
Tanzania,2022-01-01,11675414128.2185,,63.3018579691701,,75709289056.4457,4.55802733858587,3096.88452148438,74426888531.8918,14838629592.7229,67103870636.6734
Uganda,1960-01-01,115605870.020964,,83.7824309255359,,423008385.744235,,,421785115.303983,92285115.3039832,
Uganda,1961-01-01,107812368.972746,,87.2323806901005,,441524109.014675,,,440426624.737945,95562893.081761,
Uganda,1962-01-01,108245283.018868,,86.3366623245043,,449012578.616352,,,444617400.419287,96302935.0104822,
Uganda,1963-01-01,146023060.796646,,82.7857150110174,,516147798.742138,,,512328092.243187,123258909.853249,
Uganda,1964-01-01,176115303.983229,,81.0605737063136,,589056603.773585,,,586151991.614256,136049266.247379,
Uganda,1965-01-01,226235475.064259,,87.5435264324153,,884502309.069299,,,865742684.280554,215455690.670727,
Uganda,1966-01-01,236595267.858043,,88.2602118003026,,925381491.444771,,,908021838.655187,234355312.659387,
Uganda,1967-01-01,244715105.453171,,85.6274424663482,,967240654.219656,,,948341032.230995,235895281.858463,
Uganda,1968-01-01,248355032.650987,,85.587044534413,,1037379251.37757,,,1020579587.38765,234635307.059219,
Uganda,1969-01-01,251574968.249055,,84.7969330298311,,1168556627.69887,,,1150956179.72543,237715245.457371,
Uganda,1970-01-01,294134117.02352,,,,1259554807.64427,,,1244454709.66133,253394931.847963,
Uganda,1971-01-01,280834383.031499,,,,1417191654.74969,,,1394724904.10717,339493209.796304,
Uganda,1972-01-01,289094234.914242,,,,1490970267.23326,,,1474141202.83663,250175011.037168,
Uganda,1973-01-01,281676338.247037,,,,1701817876.60586,,,1687512862.56904,223857089.889171,
Uganda,1974-01-01,308953521.57242,,,,2098944967.50769,,,2082949814.95337,315796977.518648,
Uganda,1975-01-01,204111111.111111,,,,2359555555.55556,,,2355670000.0,257555555.555556,
Uganda,1976-01-01,278700000.0,,,,2447300000.0,,,2440373000.0,235100000.0,
Uganda,1977-01-01,268764705.882353,,,,2936470588.23529,,,2925612352.94118,229000000.0,
Uganda,1978-01-01,330434782.608696,,,,2420260869.56522,,,2413127391.30435,456521739.130435,
Uganda,1979-01-01,415000000.0,,,,2139025000.0,,,2128028750.0,375000000.0,
Uganda,1980-01-01,242000000.0,-111700000.0,,,1244610000.0,,,1237210000.0,324000000.0,
Uganda,1981-01-01,215000000.0,-111600000.0,,,1337300000.0,,,1324900000.0,295000000.0,
Uganda,1982-01-01,182500000.0,-150900000.0,100.045924225029,,2177500000.0,,,2151200000.0,381500000.0,4983495458.92735
Uganda,1983-01-01,194000000.0,-124800000.0,97.574765659872,,2240333333.33333,5.74455771307937,,2194633333.33333,305666666.666667,5269775231.69412
Uganda,1984-01-01,458913258.932308,55000000.0,93.6974899429236,,3615647477.06862,-0.344676680158472,,3568647477.06844,517947171.114211,5251611545.3737
Uganda,1985-01-01,483554202.140013,2700000.0,93.4398694777486,,3519695212.52773,-3.30638000677493,,3466695210.88706,528247526.197742,5077973311.20398
Uganda,1986-01-01,502571976.967369,-72800000.0,95.4265290743365,,3923244170.44145,0.390086943062727,,3879244173.51246,597834932.821495,5097781822.0632
Uganda,1987-01-01,517053682.728588,-360200000.0,100.41620492346,,6269522147.44353,3.96190278946132,,6222522149.12353,1131228180.99651,5299750982.27217
Uganda,1988-01-01,492900000.0,-492400000.0,99.7944109358831,,6508931651.66667,8.26707354577805,,6451931651.66667,1157116666.66667,5737885293.71971
Uganda,1989-01-01,419712424.825545,-547800000.0,99.0624923178006,,5276480789.75396,6.36194124395438,,5210480791.61907,954685690.166283,6102926184.75166
Uganda,1990-01-01,311669539.053598,-508500000.0,100.477049922697,,4304399314.79883,6.47414015255596,665.18300109782,4227399318.34477,833711480.248319,6498038179.35952
Uganda,1991-01-01,247948158.00488,-424900000.0,100.766175282063,,3321729157.61296,5.55409549607184,702.492368657596,3263529158.42978,728713354.129951,6858945425.21235
Uganda,1992-01-01,250344411.991331,-483900000.0,100.264867326716,,2857457760.91789,3.41835689136043,718.163366983624,2770457761.64643,694106643.343907,7093408658.82975
Uganda,1993-01-01,227444247.465385,-477790000.0,93.8223908153021,,3220439044.18949,8.32629252048933,769.353067007864,3171539046.2031,682002410.011884,7684026613.43763
Uganda,1994-01-01,348784843.388843,-623400000.0,92.295245519025,,3990430446.71216,6.40363574309315,808.595007159417,3929340448.07608,762125448.533135,8176083688.16452
Uganda,1995-01-01,678725716.853749,-825220000.0,95.065148181932,,5755818844.54988,11.5232438086154,895.936776028159,5697748844.06822,1199003460.40056,9118233745.54815
Uganda,1996-01-01,722999697.873861,-877470000.0,89.244373938373,,6044585326.938,9.07211458169775,968.475785685772,5998775326.95775,1415906250.06171,9945450358.77131
Uganda,1997-01-01,837552441.53814,-954180000.0,85.9332401192437,,6269333313.17108,5.10000186341611,1005.72783897654,6252803313.16163,1303961976.51791,10452668512.3938
Uganda,1998-01-01,634713533.002364,-1207960000.0,93.9707407285096,,6584815846.52754,4.90526548422223,1035.65778742413,6576315846.57103,1343623399.24455,10965399653.1124
Uganda,1999-01-01,734918410.304017,-728800000.0,91.5698777338539,3.87759518401116,5998563257.94659,8.05394837640696,1098.68771644721,5984563257.94659,1426046616.95701,11848547280.4408
Uganda,2000-01-01,659668069.160693,-745400000.0,91.9623930361302,3.84451022436558,6193246837.09687,3.14190733850195,1123.10949570406,6085591049.05111,1368560402.24846,12220817656.9508
Uganda,2001-01-01,672714062.011288,-770600374.089807,92.9917520897649,5.96823170276452,5840503868.57246,5.18366112627659,1171.71741875295,5659788192.42484,1390734598.68552,12854303431.1473
Uganda,2002-01-01,692819583.930111,-845961839.509004,94.2439153564722,7.15101596598571,6178563590.89254,8.73268576387758,1254.29859006536,6044559884.89428,1548626997.46546,13976829356.9247
Uganda,2003-01-01,752307732.386307,-744677722.270111,92.7839578156619,4.71515708775087,6606884273.84919,6.47325867144963,1320.01235403011,6469792138.47763,1664868875.92327,14881585675.2656
Uganda,2004-01-01,1008067266.09026,-787003913.924608,89.7725659086576,3.9108095948706,7939487548.40605,6.8072333442985,1405.51228751309,7724779534.99619,1807281866.05499,15894609937.5126
Uganda,2005-01-01,1310093926.14274,-812386909.344833,88.1263105620908,3.48378005713888,9239221760.48232,6.33256511621872,1497.23122781253,8967082003.6932,2292674583.7207,16901146461.7746
Uganda,2006-01-01,1524126929.86368,-1262231494.60584,91.7466792214034,4.11938841618701,9977647685.28515,10.7847443862972,1660.76042841045,9728932906.49407,2829448599.73823,18723891906.0307
Uganda,2007-01-01,1990712068.57446,-1507574899.66939,91.158487176354,3.78962016066554,11902564496.6908,8.41242596545275,1795.67184025396,11673992996.5689,3577000118.32294,20299025450.4769
Uganda,2008-01-01,3506150679.45411,-2260444729.95139,84.7202096735033,5.01024518196067,14440404136.5669,8.70875190133074,1932.10455376682,14178292203.3154,4617770609.6239,22066817215.3469
Uganda,2009-01-01,4677180750.95161,-1874448910.65659,85.4363356318683,4.92506484512788,25127805566.4511,6.80151734798953,2017.06670250562,24723445791.285,7148939023.82281,23567695616.3979
Uganda,2010-01-01,3687465342.95978,-2710270039.52991,84.7566647759612,4.4657916296657,26673441432.4579,5.63761163805265,2094.43358222527,26231034500.5298,6520260385.75547,24896350767.2888
